| name                         | title                        | level | facing   | categories      | description                                                                                                                                                                                                                                                 | detail                                                                                                                                                                                                                                                                                                                                                                                                                                                          | remediation                                                                                      | metadata                                                  | cache_key                                                                          |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.rooms\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{"Users can create rooms for own projects","Users can insert rooms in own projects","Users can manage rooms of projects they own."}\`                                                                                                                                                                                              | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"rooms","type":"table","schema":"public"}         | multiple_permissive_policies_public_rooms_authenticated_INSERT                     |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.rooms\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{"Users can manage rooms of projects they own.","Users can view own project rooms","Users can view rooms in own projects"}\`                                                                                                                                                                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"rooms","type":"table","schema":"public"}         | multiple_permissive_policies_public_rooms_authenticated_SELECT                     |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.rooms\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{"Users can manage rooms of projects they own.","Users can update own project rooms","Users can update rooms in own projects"}\`                                                                                                                                                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"rooms","type":"table","schema":"public"}         | multiple_permissive_policies_public_rooms_authenticated_UPDATE                     |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.rooms\` has multiple permissive policies for role \`authenticator\` for action \`DELETE\`. Policies include \`{"Users can delete own project rooms","Users can delete rooms in own projects","Users can manage rooms of projects they own."}\`                                                                                                                                                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"rooms","type":"table","schema":"public"}         | multiple_permissive_policies_public_rooms_authenticator_DELETE                     |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.rooms\` has multiple permissive policies for role \`authenticator\` for action \`INSERT\`. Policies include \`{"Users can create rooms for own projects","Users can insert rooms in own projects","Users can manage rooms of projects they own."}\`                                                                                                                                                                                              | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"rooms","type":"table","schema":"public"}         | multiple_permissive_policies_public_rooms_authenticator_INSERT                     |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.rooms\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{"Users can manage rooms of projects they own.","Users can view own project rooms","Users can view rooms in own projects"}\`                                                                                                                                                                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"rooms","type":"table","schema":"public"}         | multiple_permissive_policies_public_rooms_authenticator_SELECT                     |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.rooms\` has multiple permissive policies for role \`authenticator\` for action \`UPDATE\`. Policies include \`{"Users can manage rooms of projects they own.","Users can update own project rooms","Users can update rooms in own projects"}\`                                                                                                                                                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"rooms","type":"table","schema":"public"}         | multiple_permissive_policies_public_rooms_authenticator_UPDATE                     |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.rooms\` has multiple permissive policies for role \`dashboard_user\` for action \`DELETE\`. Policies include \`{"Users can delete own project rooms","Users can delete rooms in own projects","Users can manage rooms of projects they own."}\`                                                                                                                                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"rooms","type":"table","schema":"public"}         | multiple_permissive_policies_public_rooms_dashboard_user_DELETE                    |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.rooms\` has multiple permissive policies for role \`dashboard_user\` for action \`INSERT\`. Policies include \`{"Users can create rooms for own projects","Users can insert rooms in own projects","Users can manage rooms of projects they own."}\`                                                                                                                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"rooms","type":"table","schema":"public"}         | multiple_permissive_policies_public_rooms_dashboard_user_INSERT                    |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.rooms\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{"Users can manage rooms of projects they own.","Users can view own project rooms","Users can view rooms in own projects"}\`                                                                                                                                                                                                      | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"rooms","type":"table","schema":"public"}         | multiple_permissive_policies_public_rooms_dashboard_user_SELECT                    |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.rooms\` has multiple permissive policies for role \`dashboard_user\` for action \`UPDATE\`. Policies include \`{"Users can manage rooms of projects they own.","Users can update own project rooms","Users can update rooms in own projects"}\`                                                                                                                                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"rooms","type":"table","schema":"public"}         | multiple_permissive_policies_public_rooms_dashboard_user_UPDATE                    |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.tasks\` has multiple permissive policies for role \`anon\` for action \`DELETE\`. Policies include \`{"Users can delete own project tasks","Users can delete tasks in own projects","Users can manage tasks of projects they own."}\`                                                                                                                                                                                                            | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"tasks","type":"table","schema":"public"}         | multiple_permissive_policies_public_tasks_anon_DELETE                              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.tasks\` has multiple permissive policies for role \`anon\` for action \`INSERT\`. Policies include \`{"Users can create tasks for own projects","Users can insert tasks in own projects","Users can manage tasks of projects they own."}\`                                                                                                                                                                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"tasks","type":"table","schema":"public"}         | multiple_permissive_policies_public_tasks_anon_INSERT                              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.tasks\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{"Users can manage tasks of projects they own.","Users can view own project tasks","Users can view tasks in own projects"}\`                                                                                                                                                                                                                | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"tasks","type":"table","schema":"public"}         | multiple_permissive_policies_public_tasks_anon_SELECT                              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.tasks\` has multiple permissive policies for role \`anon\` for action \`UPDATE\`. Policies include \`{"Users can manage tasks of projects they own.","Users can update own project tasks","Users can update tasks in own projects"}\`                                                                                                                                                                                                            | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"tasks","type":"table","schema":"public"}         | multiple_permissive_policies_public_tasks_anon_UPDATE                              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.tasks\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{"Users can delete own project tasks","Users can delete tasks in own projects","Users can manage tasks of projects they own."}\`                                                                                                                                                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"tasks","type":"table","schema":"public"}         | multiple_permissive_policies_public_tasks_authenticated_DELETE                     |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.tasks\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{"Users can create tasks for own projects","Users can insert tasks in own projects","Users can manage tasks of projects they own."}\`                                                                                                                                                                                              | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"tasks","type":"table","schema":"public"}         | multiple_permissive_policies_public_tasks_authenticated_INSERT                     |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.tasks\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{"Users can manage tasks of projects they own.","Users can view own project tasks","Users can view tasks in own projects"}\`                                                                                                                                                                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"tasks","type":"table","schema":"public"}         | multiple_permissive_policies_public_tasks_authenticated_SELECT                     |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.tasks\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{"Users can manage tasks of projects they own.","Users can update own project tasks","Users can update tasks in own projects"}\`                                                                                                                                                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"tasks","type":"table","schema":"public"}         | multiple_permissive_policies_public_tasks_authenticated_UPDATE                     |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.tasks\` has multiple permissive policies for role \`authenticator\` for action \`DELETE\`. Policies include \`{"Users can delete own project tasks","Users can delete tasks in own projects","Users can manage tasks of projects they own."}\`                                                                                                                                                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"tasks","type":"table","schema":"public"}         | multiple_permissive_policies_public_tasks_authenticator_DELETE                     |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.tasks\` has multiple permissive policies for role \`authenticator\` for action \`INSERT\`. Policies include \`{"Users can create tasks for own projects","Users can insert tasks in own projects","Users can manage tasks of projects they own."}\`                                                                                                                                                                                              | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"tasks","type":"table","schema":"public"}         | multiple_permissive_policies_public_tasks_authenticator_INSERT                     |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.tasks\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{"Users can manage tasks of projects they own.","Users can view own project tasks","Users can view tasks in own projects"}\`                                                                                                                                                                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"tasks","type":"table","schema":"public"}         | multiple_permissive_policies_public_tasks_authenticator_SELECT                     |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.tasks\` has multiple permissive policies for role \`authenticator\` for action \`UPDATE\`. Policies include \`{"Users can manage tasks of projects they own.","Users can update own project tasks","Users can update tasks in own projects"}\`                                                                                                                                                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"tasks","type":"table","schema":"public"}         | multiple_permissive_policies_public_tasks_authenticator_UPDATE                     |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.tasks\` has multiple permissive policies for role \`dashboard_user\` for action \`DELETE\`. Policies include \`{"Users can delete own project tasks","Users can delete tasks in own projects","Users can manage tasks of projects they own."}\`                                                                                                                                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"tasks","type":"table","schema":"public"}         | multiple_permissive_policies_public_tasks_dashboard_user_DELETE                    |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.tasks\` has multiple permissive policies for role \`dashboard_user\` for action \`INSERT\`. Policies include \`{"Users can create tasks for own projects","Users can insert tasks in own projects","Users can manage tasks of projects they own."}\`                                                                                                                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"tasks","type":"table","schema":"public"}         | multiple_permissive_policies_public_tasks_dashboard_user_INSERT                    |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.tasks\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{"Users can manage tasks of projects they own.","Users can view own project tasks","Users can view tasks in own projects"}\`                                                                                                                                                                                                      | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"tasks","type":"table","schema":"public"}         | multiple_permissive_policies_public_tasks_dashboard_user_SELECT                    |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.tasks\` has multiple permissive policies for role \`dashboard_user\` for action \`UPDATE\`. Policies include \`{"Users can manage tasks of projects they own.","Users can update own project tasks","Users can update tasks in own projects"}\`                                                                                                                                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"tasks","type":"table","schema":"public"}         | multiple_permissive_policies_public_tasks_dashboard_user_UPDATE                    |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.users\` has multiple permissive policies for role \`anon\` for action \`INSERT\`. Policies include \`{"Users can insert own profile","Users can insert their own profile."}\`                                                                                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"users","type":"table","schema":"public"}         | multiple_permissive_policies_public_users_anon_INSERT                              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.users\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{"Public user profiles are viewable by everyone.","Users can view own profile"}\`                                                                                                                                                                                                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"users","type":"table","schema":"public"}         | multiple_permissive_policies_public_users_anon_SELECT                              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.users\` has multiple permissive policies for role \`anon\` for action \`UPDATE\`. Policies include \`{"Users can update own profile","Users can update their own profile."}\`                                                                                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"users","type":"table","schema":"public"}         | multiple_permissive_policies_public_users_anon_UPDATE                              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.users\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{"Users can insert own profile","Users can insert their own profile."}\`                                                                                                                                                                                                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"users","type":"table","schema":"public"}         | multiple_permissive_policies_public_users_authenticated_INSERT                     |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.users\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{"Public user profiles are viewable by everyone.","Users can view own profile"}\`                                                                                                                                                                                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"users","type":"table","schema":"public"}         | multiple_permissive_policies_public_users_authenticated_SELECT                     |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.users\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{"Users can update own profile","Users can update their own profile."}\`                                                                                                                                                                                                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"users","type":"table","schema":"public"}         | multiple_permissive_policies_public_users_authenticated_UPDATE                     |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.users\` has multiple permissive policies for role \`authenticator\` for action \`INSERT\`. Policies include \`{"Users can insert own profile","Users can insert their own profile."}\`                                                                                                                                                                                                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"users","type":"table","schema":"public"}         | multiple_permissive_policies_public_users_authenticator_INSERT                     |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.users\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{"Public user profiles are viewable by everyone.","Users can view own profile"}\`                                                                                                                                                                                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"users","type":"table","schema":"public"}         | multiple_permissive_policies_public_users_authenticator_SELECT                     |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.users\` has multiple permissive policies for role \`authenticator\` for action \`UPDATE\`. Policies include \`{"Users can update own profile","Users can update their own profile."}\`                                                                                                                                                                                                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"users","type":"table","schema":"public"}         | multiple_permissive_policies_public_users_authenticator_UPDATE                     |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.users\` has multiple permissive policies for role \`dashboard_user\` for action \`INSERT\`. Policies include \`{"Users can insert own profile","Users can insert their own profile."}\`                                                                                                                                                                                                                                                          | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"users","type":"table","schema":"public"}         | multiple_permissive_policies_public_users_dashboard_user_INSERT                    |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.users\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{"Public user profiles are viewable by everyone.","Users can view own profile"}\`                                                                                                                                                                                                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"users","type":"table","schema":"public"}         | multiple_permissive_policies_public_users_dashboard_user_SELECT                    |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.users\` has multiple permissive policies for role \`dashboard_user\` for action \`UPDATE\`. Policies include \`{"Users can update own profile","Users can update their own profile."}\`                                                                                                                                                                                                                                                          | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"users","type":"table","schema":"public"}         | multiple_permissive_policies_public_users_dashboard_user_UPDATE                    |
